index,Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,City,District,href
3815,439000,4262,103.0,3,3,3,2004-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-gailestinguju-seseru-g-isskirtiniai-namai-isskirtineje-vietoje-1-3214444/
3816,76500,2550,30.0,0,5,1,1963-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnije-cokolinime-aukste-parduodamas-1-3245159/
3817,309000,4066,76.0,2,3,2,2004-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-2k-butas-antakalnyje-antrame-aukste-15-min-1-3185948/
3818,135000,2647,51.0,3,5,3,1967-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tvereciaus-g-parduodamas-patogaus-isplanavimo-sviesus-ir-1-3243411/
3819,270000,2851,94.7,1,4,4,1972-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-isskirtineje-vietoje-prestiziniame-1-3212580/
3820,149000,2468,60.37,1,3,2,2008-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-j-biliuno-g-parduodamas-naujai-irengtas-erdvus-2-k-butas-1-3242791/
3821,63000,3938,16.0,2,4,1,1960-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-debesijos-g-baigiamas-remontuoti-1-kambario-butas-1-3241408/
3822,130000,2600,50.0,4,5,2,1968-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodame-ilgai-saugota-ir-myleta-buta-buto-1-3252201/
3823,140000,2456,57.0,3,5,3,1963-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-3-ju-kambariu-butas-su-balkonu-ir-1-3240318/
3824,267000,5449,49.0,6,7,2,2017-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-tvarkingas-sviesus-erdvus-butas-1-3240378/
3825,165000,2407,68.54,2,2,2,1962-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-rudens-g-parduodamas-2-kambariu-butas-antakalnyje-1-3240322/
3826,420000,3684,114.0,2,2,4,2018-01-01,Geothermal,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-balzio-g-parduodamas-pilnai-irengtas-unikalus-4-k-1-3239410/
3827,246000,3575,68.81,1,4,3,2016-01-01,Geothermal,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-gamtos-apsuptyje-salia-parko-parduodamas-3-1-3222074/
3828,199500,3760,53.06,5,6,2,2005-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-gamta-ir-ramybe-alsuojancioje-antakalnio-1-3237830/
3829,150000,3008,49.87,1,4,2,2017-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-erdvus-2-ju-k-butas-antakalnyje-su-didele-1-3247201/
3830,159000,2726,58.32,3,5,3,1963-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-svyturio-g-vieta-vieta-ir-dar-karta-vieta-be-1-3244625/
3831,148000,3197,46.3,1,5,2,1968-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-erdvus-ir-sviesus-2-kambariu-1-3244357/
3832,280000,4179,67.0,19,20,2,2004-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-parduodamas-erdvus-dvieju-kambariu-butas-su-1-3234098/
3833,115900,3863,30.0,4,7,1,2020-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-vieno-kambario-2944-kv-m-butas-1-3233966/
3834,66000,1245,53.0,4,4,2,1972-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-butas-jaukus-tvarkingas-nereikalaujantis-1-3231774/
3835,475000,3006,158.0,1,4,5,2001-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-b-sruogos-g-stilingas-ir-erdvus-5-kambariu-butas-isikures-1-3241512/
3836,138000,2726,50.63,4,5,2,1965-01-01,Central thermostat,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-2-kambariu-butas-antakalnyje-1-3241126/
3837,232000,4549,51.0,2,7,2,2014-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-iskirtinis-pilnai-irengtas-51-m2-1-3240994/
3838,99000,3536,28.0,3,5,1,1967-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-naujai-suremontuotas-butas-su-1-3230656/
3839,180000,4599,39.14,3,3,2,2020-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-antakalnyje-parduodamas-sviesus-jaukus-ir-1-3251809/
3840,180000,4599,39.14,3,3,2,2020-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-antakalnyje-parduodamas-sviesus-jaukus-ir-1-3239236/
3841,329995,4459,74.0,1,5,3,2016-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-visai-salia-gyvo-ir-surmuliuojancio-vilniaus-1-2311621/
3842,195000,3011,64.77,2,5,3,1965-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-3-izoliuotu-kambariu-butas-su-1-3228318/
3843,64000,3593,17.81,2,5,1,1967-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-vieno-kambario-butas-antakalnyje-1-3248189/
3844,199980,3965,50.43,6,6,2,2009-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-butas-po-remonto-laisvas-galima-is-karto-1-3012813/
3845,129500,2913,44.45,3,5,2,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-2-kamb-butas-pardavimui-namas-renovuotas-1-3224700/
3846,265000,5521,48.0,4,6,2,2017-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-butas-sviesus-ir-erdvus-naujas-1-3224312/
3847,36000,2000,18.0,2,5,1,1967-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-kambarys-antras-aukstas-reikia-1-3223418/
3848,95000,2611,36.39,4,5,2,1962-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-kompaktiskas-2-kambariu-butas-plytiniame-name-1-3246459/
3849,155000,1987,78.0,4,4,3,1996-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kregzdziu-g-parduodamas-unikalus-3-kambariu-butas-1-3251555/
3850,195000,2579,75.61,2,5,4,1970-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-tvarkingas-butas-ramioje-ir-1-3249763/
3851,325000,2815,115.44,1,3,5,2021-01-01,"Other, aerothermal, gas, central thermostat",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-balzio-g-parduodamas-labai-stilingas-ir-pilnai-1-3252619/
3852,325000,2815,115.44,1,3,5,2021-01-01,"Other, aerothermal, central thermostat, gas",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-valakampiuose-balzio-g-parduodamas-labai-stilingas-ir-pilnai-1-3252617/
3853,263000,2805,93.75,5,5,4,1982-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-debesijos-g-naujai-irengtas-erdvus-butas-sveicarijos-1-3252485/
3854,126000,2377,53.0,3,3,3,1984-01-01,"Central thermostat, central",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-keramiku-g-parduodamas-sviesus-ir-erdvus-butas-ramioje-1-3252473/
3855,125000,3049,41.0,1,5,2,1962-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-verta-zinoti-langai-orientuoi-i-vidini-1-3252179/
3856,129000,2165,59.58,2,4,3,1996-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kregzdziu-g-parduodamas-naujai-irengtas-3-kambariu-butas-1-3252095/
3857,229000,4107,55.76,2,3,2,2022-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-paco-g-naujame-projekte-antakalnyje-paco-g3-1-3250705/
3858,229000,4100,55.85,2,3,3,2022-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-paco-g-naujame-projekte-antakalnyje-paco-g3-1-3244879/
3859,169000,4783,35.33,4,6,2,2012-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-o-milasiaus-g-parduodamas-pilnai-irengtas-2-kambariu-butas-1-3251453/
3860,113000,2628,43.0,4,5,2,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-salia-pavilniu-regioninio-parko-parduodamas-1-3251233/
3861,149500,2931,51.0,4,5,2,2010-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-verta-zinoti-namas-salia-parko-1-3251135/
3862,189000,3012,62.75,2,4,2,1967-01-01,Electric,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-loftas-padalintas-i-2-atskirus-1-3230774/
3863,297000,3236,91.79,3,3,4,2006-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-svajoniu-g-parduodamas-9179-kvm-butas-svajoniu-1-3250819/
3864,179000,2557,70.0,1,6,3,1981-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kankliu-g-zaliajame-antakalnio-rajone-kankliu-g-salia-1-3250791/
3865,128500,2856,45.0,3,5,2,2015-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g--renovuotas-namas-nebrangus-islaikymas-1-3250769/
3866,32000,1802,17.76,5,5,1,1966-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-1k-bendrabucio-tipo-butas-su-1-3250657/
3867,135000,1901,71.0,5,5,4,1966-01-01,Central,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-4-kambariu-71-m-butas-1-3250409/
3868,52000,1716,30.31,1,5,1,1972-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-1-kambario-butas-grybo-gatveje-1-3250195/
3869,249000,2824,88.16,5,5,3,1980-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-svyturio-g-parduodamas-erdvus-jaukus-3-kambariu-butas-1-3250111/
3870,149000,2923,50.97,3,5,2,1979-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-volunges-g-1-3250077/
3871,285000,3088,92.29,1,4,3,2007-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-3-kambariu-9229-kvm-butas-1-3250001/
3872,135000,2678,50.41,1,4,2,1961-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-2-kambariu-butas-smelio-g-1-3209265/
3873,120000,2609,46.0,3,5,2,1962-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-pauliaus-sirvio-g-tvarkingas-2-kambariu-butas-antakalnyje-1-3249939/
3874,195000,2579,75.61,2,5,3,1970-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-tvarkingas-butas-ramioje-ir-1-3249767/
3875,195000,2579,75.61,2,5,4,1970-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-tvarkingas-butas-ramioje-ir-1-3249763/
3876,188771,2370,79.65,3,5,3,2023-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-dideliems-butams-dideles-nuolaidos-naujos-1-3225746/
3877,310000,4459,69.53,2,4,3,2002-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-triju-kambariu-butas-antakalnyje-1-3202707/
3878,173597,3120,55.64,1,5,3,2023-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-visiems-butams-net-10-nuolaida-naujos-1-3225732/
3879,117278,3110,37.71,1,5,1,2023-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-visiems-butams-net-10-nuolaida-naujos-1-3225738/
3880,189000,2594,72.87,3,5,4,1977-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tvereciaus-g-parduodamas-keturiu-kambariu-butas-su-misko-1-3241554/
3881,280000,1892,148.0,1,5,5,1966-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamos-erdvios-patalpos-vilniaus-centre-1-3248959/
3882,171000,2432,70.3,3,5,4,1965-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-vilniuje-antakalnyje-antakalnio-g-55-1-3248417/
3883,231000,2492,92.69,1,4,4,1959-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-parduodamas-labai-erdvus-net-93-kvm-4-1-3248117/
3884,280000,5404,51.81,5,5,3,2004-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-parduodamas-5181-kvm-ploto-3-kambariu-1-3247835/
3885,65000,4207,15.45,4,4,1,1973-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-irengtas-ir-tvarkingas-1-kambario-1-3235002/
3886,130000,2549,51.0,4,5,3,1963-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-viename-perspektyviausiu-vilniaus-miesto-1-3222738/
3887,270000,7500,36.0,3,4,2,2019-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-namai-ant-neries-kranto-gyvenimas-mieste-1-3247483/
3888,475000,7090,67.0,3,4,3,2019-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-naujos-statybos-apartamentai-ant-neries-1-3247479/
3889,185000,2606,71.0,5,5,3,1966-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnyje-parduodamas-erdvus-ir-jaukus-3-1-3247097/
3890,269000,3859,69.7,3,5,3,2022-01-01,Central thermostat,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-butas-be-dalines-apdailos-1-3246947/
3891,136950,3185,43.0,3,3,2,1964-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-2k-butas-antakalnio-g-su-1-3246421/
3892,219000,2665,82.18,4,4,4,2018-01-01,Other,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-parduodamas-jaukus-ir-erdvus-82-kvm-4-1-3246339/
3893,115000,1608,71.52,1,5,3,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-vilniuje-antakalnio-gatveje-pirmame-1-3246317/
3894,32500,1828,17.78,5,5,1,1965-01-01,Central,Other,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-1-kambario-butas-parduodamas-1-kambario-1-3245837/
3895,160000,2462,65.0,3,5,4,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-jaukus-65-kv-m-funkcionalaus-1-3226228/
3896,89000,2871,31.0,4,5,1,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-b-sruogos-g-verta-zinoti-namas-salia-parko-murinis-1-3245391/
3897,328369,4100,80.09,5,5,3,2004-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-gal-tai-jusu-svajoniu-namai-nuostabioje-1-3244769/
3898,88900,2963,30.0,4,5,1,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-parduodamas-jaukus-sviesus-ir-siltas-1-1-3240396/
3899,89000,2928,30.4,4,5,1,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-antakalnye-parduodamas-tvarkingas-1-kambario-1-3241180/
3900,249000,2929,85.0,4,4,3,2006-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-plytines-g-parduodamas-labai-ramioje-vietoje-salia-1-3243007/
3901,450000,4789,93.97,1,2,3,2017-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-rudens-g-puiki-galimybe-isigyti-apartamentus-1-3242755/
3902,249000,3152,79.0,4,5,3,1984-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-debesijos-g-erdvus-butas-renovuotame-name-1-3242275/
3903,249000,3152,79.0,4,5,4,1984-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-debesijos-g-erdvus-butas-renovuotame-name-1-3241948/
3904,69000,3314,20.82,9,9,1,1970-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-butas-antakalnyje-su-ispudingo-1-3242163/
3905,36000,2057,17.5,4,5,1,1967-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-bendrabucio-tipo-butas-1-3241812/
3906,279000,4671,59.73,2,5,3,2018-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-peteliskiu-g-parduodamas-jaukus-erdvus-ir-sviesus-3-1-3224500/
3907,399000,2558,156.0,1,5,4,2002-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tramvaju-g-mus-galite-sekti-instagrame-parduodamibutai-1-3232024/
3908,245000,2990,81.95,1,3,3,2007-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-ramioje-antakalnio-vietoje-pylimeliu-g-1-3238934/
3909,200000,1538,130.0,6,6,5,1996-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tvereciaus-g-parduodamas-nestandartinis-penkiu-kambariu-1-3237826/
3910,260000,1902,136.69,4,5,6,1961-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-erdvus-sesiu-kamabariu-butas-1-3098155/
3911,420000,5127,81.92,10,10,3,2005-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-triju-kambariu-butas-su-didele-1-3232816/
3912,399000,2567,155.42,1,5,4,2002-01-01,"Central thermostat, gas",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tramvaju-g-antakalnyje-salia-pavilniu-regioninio-parko-1-3230504/
3913,395000,3776,104.61,1,3,4,1994-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-m-k-oginskio-g-parduodamas-isskirtinis-10461-kvm-butas-m-1-3227816/
3914,67000,2143,31.26,1,1,1,1940-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-jurates-g-parduodamas-1-kambario-butas-antakalnyje-1-3224904/
3915,349000,3696,94.42,1,3,3,2018-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-nauji-namai-arti-miesto-centro-o-kartu-ir-1-3087193/
3916,129999,2281,57.0,5,5,3,1963-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-3-ju-kambariu-butas-pvileisio-g-1-3219472/
3917,768000,6403,119.94,1,4,3,2017-01-01,Geothermal,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-rutu-g-antakalnyje-sapiegu-rumu-kaimynysteje-1-3168896/
3918,205834,3880,53.05,1,5,2,2022-01-01,Geothermal,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-naujas-18-os-butu-projektas-mazaaukstes-1-3174428/
3919,96714,2025,47.76,1,1,2,1940-01-01,Other,Other,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3173614/
3920,208320,4439,46.93,1,4,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-jau-prasidejo-butu-rezervacijos-visuose-1-3238144/
3921,317725,4301,73.87,1,4,3,2023-01-01,Central thermostat,Partial decoration,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-namai-jusu-isskirtiniam-gyvenimo-stiliui-1-3238162/
3922,247800,4790,51.73,3,3,3,2022-01-01,Central thermostat,Partial decoration,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-aukstaiciu-g-parduodamas-1-3201765/
3923,395000,4247,93.0,4,5,3,2013-01-01,Central thermostat,Fully equipped,Vilnius,Užupis,https://en.aruodas.lt/butai-vilniuje-uzupyje-paplaujos-g-parduodami-apartamentai-paplaujos-gatveje-1-3242691/
